id	name	information	external_website	venue	city_name	country_id	venue_address	venue_details	cell_name	cancelled	event_specs	delegates	organizers	year	month	day	end_year	end_month	end_day	latitude_microdegrees	longitude_microdegrees
5BLDMadnessSuwon2024	5BLD Madness Suwon 2024	요청시, 모든 참가자가 스태프로 활동해 주셔야 합니다. All participants are expected to staff the competition, upon the request. Please refer to registration tab for registration fee information.	NULL	Private Residence	수원	Korea	수원시 영통구 광교 호수공원	Private Residence	5BLD Madness Suwon 2024	0	555bf	[{Jae Park}{mailto:21148@worldcubeassociation.org}]	[{Choi Goho (최고호)}{mailto:8330@worldcubeassociation.org}] [{Hyeok Yang (양혁)}{mailto:61395@worldcubeassociation.org}] [{Hyunjo Kim (김현조)}{mailto:41422@worldcubeassociation.org}] [{Jae Park}{mailto:21148@worldcubeassociation.org}]	2024	11	9	2024	11	9	37283091	127065921
5BLDMastersOpole2025	5BLD Masters Opole 2025	![](https://i.imgur.com/y4aZ08M.png) **Polski:** Serdecznie zapraszamy do Opola na prawdziwy spektakl mistrzów 5BLD! ----------------------- ![](https://i.imgur.com/i1ldA95.png) **English:** Come to Opole and see the real 5BLD Masters! ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjA5MDMsInB1ciI6ImJsb2JfaWQifX0=--114ff2b38ee1e3f8aae57d5390722155ddacee86/5bldmasterslogo.png) 	NULL	Wojewódzki Inspektorat Weterynarii	Opole	Poland	Wrocławska 170, 46-020 Opole	Assembly hall	5BLD Masters Opole 2025	0	333bf 333fm 333mbf 444bf 555 555bf minx sq1	[{Karol Zakrzewski}{mailto:15338@worldcubeassociation.org}] [{Patryk Milewczyk}{mailto:17351@worldcubeassociation.org}]	[{Adam Brzana}{mailto:259153@worldcubeassociation.org}] [{Karol Zakrzewski}{mailto:15338@worldcubeassociation.org}] [{Szymon Brzana}{mailto:102430@worldcubeassociation.org}]	2025	3	1	2025	3	2	50682163	17869058
5thGuwahatiOpen2019	5th Guwahati Open 2019	All the participants are requested to volunteer in the competition and every participant (except New comers) will be assigned to a particular event they have to Judge (or) Scramble in which they are participating, all this will be decided by the organising team.we will make sure that your volunteering will not affect your events. Additional information will be provided in the tabs. Please bring your ID cards for identification at the venue. 	NULL	Cotton University	Guwahati, Assam	India	Pan Bazar, Guwahati, Assam 781001	Philosophy department ground floor 	5th Guwahati Open 2019	0	222 333 333bf 333oh 444 555 666 clock minx pyram skewb sq1	[{Akula Pavan Kumar}{mailto:5448@worldcubeassociation.org}]	[{Kabyanil Talukdar}{mailto:17767@worldcubeassociation.org}]	2019	12	28	2019	12	29	26187422	91746736
5VallesMexicali2025	5 Valles Mexicali 2025	![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6NjA5OTAsInB1ciI6ImJsb2JfaWQifX0=--15a0dab46a6839339cdb2329f0955bd4ae3a43e7/Frame%2013%20(7).png) ¡Bienvenidos a la 5ta y primera competencia gratuita de la ciudad que capturo el sol! Mexicali los espera con los brazos abiertos > Esta competencia es reconocida como una competencia de la Asociación Mundial del Cubo. Por lo tanto, todos los competidores deben estar familiarizados y entender el [Reglamento de la WCA](https://www.worldcubeassociation.org/regulations/translations/spanish-american/?fbclid=IwAR3v_4cpWpOtC4_igrrqwdUh75mfzGlcc6Pt0_TKKYWUHhNb5ZgUNmXwDi8) > This competition is recognized as an official World Cube Association competition. Therefore, all competitors must be familiar with the [WCA regulations](https://www.worldcubeassociation.org/regulations/?fbclid=IwAR0n-mCUBxgXOy6yes_qfkcwAewPCqqVV2E-3cyL2dFBydThzLxWXE2DNGs)	NULL	[Plaza La Cachanilla] (https://www.google.com/maps/place/Plaza+La+Cachanilla/@32.659583,-115.4830576,16z/data=!4m6!3m5!1s0x80d77a9f7db51b4b:0xc35138bad61af6b9!8m2!3d32.658463!4d-115.4777039!16s%2Fg%2F1tqg0mcf?entry=ttu)	Mexicali	Mexico	Blvd. Lopez Mateos s/n, Eguía, 21100 Mexicali, B.C.	Dentro de la Plaza	5 Valles Mexicali 2025	0	333 333oh clock pyram skewb	[{Christofer Alejandro Aguirre Robledo}{mailto:281690@worldcubeassociation.org}]	[{Alexandra Beltrán Guillén}{mailto:373185@worldcubeassociation.org}] [{Asociación Mexicana de Speedcubing}{mailto:434264@worldcubeassociation.org}] [{Cesar Gustavo Ceceña Lara}{mailto:32464@worldcubeassociation.org}] [{Sebastian Macias Soto}{mailto:221977@worldcubeassociation.org}]	2025	2	22	2025	2	22	32659104	-115479226
5x5onMadisonIce2023	5x5 on Madison Ice 2023	#### This competition will not be holding 3x3x3 Cube. ##### Please read the [FAQ](https://www.worldcubeassociation.org/competitions/5x5onMadisonIce2023#34329-faq) if this is your first competition and [contact the organization team](https://www.worldcubeassociation.org/contact/website?competitionId=5x5onMadisonIce2023) if you have further questions. ##### The [Venue Information](https://www.worldcubeassociation.org/competitions/5x5onMadisonIce2023#34331-venue-travel-information) tab contains important Parking, Travel, and Accommodation information for before the competition. ##### This competition will be holding 3 unofficial events. You can find out more at the [Unofficial Events](https://www.worldcubeassociation.org/competitions/5x5onMadisonIce2023#34330-unofficial-events) tab. This competition is supported by the [Midwest Cubing Association.](https://www.midwestcubing.org/) ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbHN0IiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--50185814dd3aca6d46fbfd751cf63a2aa0a3739b/image.png) 	NULL	[Monona Terrace](https://www.mononaterrace.com)	Madison, Wisconsin	USA	1 John Nolen Dr, Madison, WI 53703	Hall of Ideas	5x5 on Madison Ice 2023	0	222 333mbf 333oh 444 555 555bf 666 777 minx pyram skewb	[{Carter Kucala}{mailto:31001@worldcubeassociation.org}] [{Elijah Brown}{mailto:19806@worldcubeassociation.org}] [{Joshua Feran}{mailto:7944@worldcubeassociation.org}] [{Simon Kellum}{mailto:24542@worldcubeassociation.org}] [{Zeke Mackay}{mailto:19818@worldcubeassociation.org}]	[{Carter Kucala}{mailto:31001@worldcubeassociation.org}] [{Midwest Cubing Association}{mailto:310337@worldcubeassociation.org}] [{Simon Kellum}{mailto:24542@worldcubeassociation.org}] [{Zeke Mackay}{mailto:19818@worldcubeassociation.org}]	2023	12	9	2023	12	10	43071556	-89380278
625BayArea2017	6.25 Bay Area 2017	**All competitors must read the Registration Policies prior to registering!** Registration cost is $18.75 for any combination of events. Initial competitor limit: 150 (possibility of being raised). Please check the Events/Schedule tabs for more details. Tentative events: 4x4 BLD, 5x5 BLD if there is demand. If you wish to compete in these, then you may NOT compete in Rubik's Cube: Fewest Moves, as these events would be run concurrently. All 4x4 BLD and 5x5 BLD competitors must judge/scramble for 4x4 BLD and 5x5 BLD when they are not competing. This competition is a CubingUSA Supported competition.	NULL	Adrian Wilcox High School	Santa Clara, California	USA	3250 Monroe Street, Santa Clara, CA 95051	Competition in the cafeteria on both days!	6.25 Bay Area 2017	0	222 333 333bf 333fm 333mbf 444bf 555 555bf 666 minx	[{Brandon Harnish}{mailto:41@worldcubeassociation.org}] [{Felix Lee}{mailto:266@worldcubeassociation.org}]	[{Brandon Harnish}{mailto:41@worldcubeassociation.org}] [{Neel Gore}{mailto:17643@worldcubeassociation.org}]	2017	6	24	2017	6	25	37366138	-121986359
6byRoad6Israel2023	6 by Road 6 Israel 2023	# # **כל המתחרים חייבים לנכוח בהדרכה** # **All competitors must attend the toturial** # **שימו לב** בתחרות הזו אין את מקצה ה3*3 הרגיל # ** This competition doesn't include the regular 3*3 event # ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBa3RPIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--90b58f0b45909f055386b59242fdf456a1d67b65/1684768488121.png) 	NULL	Event Room in an Apartment Building	Tzur Yitzhak	Israel	Alexander St 17, Tzur Yitzhak, Israel	Event Room in an Apartment Building	6 by Road 6 Israel 2023	1	666 777	[{Amit Sheffer}{mailto:1802@worldcubeassociation.org}] [{Amitai Ziv}{mailto:261445@worldcubeassociation.org}] [{Daniel Atlas}{mailto:25541@worldcubeassociation.org}] [{Shmulik Kachuriner}{mailto:68200@worldcubeassociation.org}]	[{Amit Sheffer}{mailto:1802@worldcubeassociation.org}] [{Amitai Ziv}{mailto:261445@worldcubeassociation.org}] [{Ben Baron}{mailto:30243@worldcubeassociation.org}]	2023	10	20	2023	10	20	32239147	34999191
6byRoad6Israel2024	6 by Road 6 Israel 2024	![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVppIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--3c086b1aa9d6d98cdd67e2b1fde885600ce8fe3f/Screenshot%202024-01-17%20at%2023.39.29.png) # 6 By Road 6! This competition doesn't have the regular 3x3 event. # # 6 על כביש 6! בתחרות הזאת אין את מקצה ה3*3 הרגיל. # ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBb2xRIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--57773d0aebc46f3126ef9204d93b4d0c1b819e9d/1684768488121.png) # [Follow us on Instagram!](https://www.instagram.com/speedcubing_il_official/)	NULL	Private Address	Tzur Yitzhak	Israel	Tzur Yitzhak Israel	The Address will be sent to all Competitors Prior to the Competitions date	6 by Road 6 Israel 2024	0	666 777	[{Amit Sheffer}{mailto:1802@worldcubeassociation.org}] [{Amitai Ziv}{mailto:261445@worldcubeassociation.org}]	[{Amit Sheffer}{mailto:1802@worldcubeassociation.org}] [{Amitai Ziv}{mailto:261445@worldcubeassociation.org}] [{Ben Baron}{mailto:30243@worldcubeassociation.org}]	2024	3	1	2024	3	1	32054862	34858858
6SidesofSilesia2017	6 Sides of Silesia 2017	Competitor limit: 40	http://6sides.polishcomps.pl/	Centrum Aktywności Obywatelskiej w Dąbrowie Górniczej	Dąbrowa Górnicza	Poland	Henryka Sienkiewicza 6A, 41-300 Dąbrowa Górnicza	Conference room 	6 Sides of Silesia 2017	0	222 333 333ft 333oh 444 555	[{Piotr Kózka}{mailto:187@worldcubeassociation.org}]	[{Bartłomiej Owczarek}{mailto:5391@worldcubeassociation.org}] [{Kacper Stacha}{mailto:14649@worldcubeassociation.org}]	2017	1	14	2017	1	14	50324482	19179492
6thGuwahatiOpen2024	6th Guwahati Open 2024	* Make sure to be available at the venue at least 15 minutes before your event starts. Late entries won't be allowed to participate. * Attend the new participates tutorial session if you're new to WCA competitions or unfamiliar with its rules. * Bring a Government ID card for verification if it's your first time participating in a WCA competition. * Participants are expected to volunteer and will be assigned with roles as judges, scramblers, or runners, with the exception of newcomers.	NULL	Birinchi Kumar Barua Khetra	Guwahati, Assam	India	Shiv Mandir Path, Krishna Nagar, Chandmari, Guwahati, Assam 781004	[New Auditorium](https://maps.app.goo.gl/cw9GN6MsiPQjPHxy6)	6th Guwahati Open 2024	0	222 333 333bf 333oh 444 555 666 777 clock minx pyram skewb sq1	[{Spondon Nath}{mailto:450@worldcubeassociation.org}]	[{Kabyanil Talukdar}{mailto:17767@worldcubeassociation.org}] [{Rongghor - The School of Happiness}{mailto:442110@worldcubeassociation.org}] [{SpeedCubing Guwahati}{mailto:301433@worldcubeassociation.org}]	2024	9	21	2024	9	22	26185956	91772139
6x6StillinaMadisonPark2024	6x6 Still in a Madison Park 2024	This competition is supported by the [**Midwest Cubing Association**](https://midwestcubing.org). ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBZ0dEIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--a6239c56608b03fda2194e41dd545ce91819975d/MCA-Final-Logo%20(WCA%20website%20version).png) 	NULL	Brittingham Park	Madison, Wisconsin	USA	829 W Washington Ave Madison WI 53715	Park shelter 	6x6 Still in a Madison Park 2024	0	222 333 555 666 777	[{Carter Kucala}{mailto:31001@worldcubeassociation.org}] [{Joshua Feran}{mailto:7944@worldcubeassociation.org}] [{Simon Kellum}{mailto:24542@worldcubeassociation.org}] [{Zeke Mackay}{mailto:19818@worldcubeassociation.org}]	[{Carter Kucala}{mailto:31001@worldcubeassociation.org}] [{Midwest Cubing Association}{mailto:310337@worldcubeassociation.org}] [{Simon Kellum}{mailto:24542@worldcubeassociation.org}] [{Zeke Mackay}{mailto:19818@worldcubeassociation.org}]	2024	9	15	2024	9	15	43063517	-89398750
70AnosFatimaMontevideo2025	70 Años Fátima Montevideo 2025	![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsiZGF0YSI6ODk2OTMsInB1ciI6ImJsb2JfaWQifX0=--5357a7036160cf087c1c56ee2439e3c02a5826d2/Dise%C3%B1o%20sin%20t%C3%ADtulo%20(1).png) # ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaGxIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e1a87d9563999f890af638f98836b63b2aac90c5/6u.png) Español Límite de competidores: 40. * El precio de la entrada es de $300 pesos uruguayos. * Esta competencia está abierta a competidores de cualquier nacionalidad, cualquier edad y a nuevos competidores, sin importar sus tiempos de resolución. * **COMPETIDORES NUEVOS**: deben leer [Importante](https://www.worldcubeassociation.org/competitions/70AnosFatimaMontevideo2025#59119-importante-read) y [Competidores nuevos](https://www.worldcubeassociation.org/competitions/70AnosFatimaMontevideo2025#59120-competidores-nuevos-newcomers). * Los competidores deben llevar sus propios puzzles (ver [Directriz 3a+++](https://www.worldcubeassociation.org/regulations/translations/spanish-american/guidelines.html#3a+++)). * Los competidores deben estar presentes y listos para competir cuando se los llama (ver cronograma). * Es importante leer toda la información disponible en la página de la competencia. Ante cualquier duda, consultar a los organizadores o a los delegados de la WCA. # ![](https://www.worldcubeassociation.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaHBIIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--bacb00caed7d0c9177dc3ea7d687667b270ce30d/6i.png) English Competitor limit: 40. * The entrance fee is $300 (Uruguayan Pesos). * Competitors are responsible for providing their puzzles for the competition (see [Guideline 3a+++](https://www.worldcubeassociation.org/regulations/full/#3a+++)). * **NEW COMPETITORS**: You must read [Important](https://www.worldcubeassociation.org/competitions/70AnosFatimaMontevideo2025#59119-importante-read) and [New competitors](https://www.worldcubeassociation.org/competitions/70AnosFatimaMontevideo2025#59120-competidores-nuevos-newcomers). * Competitors must bring their own puzzles. * Competitors must be present and ready to compete when called (see the schedule). * It is important to read all the information available in the competition's website. Feel free to contact the organizers or the WCA Delegates.	NULL	[Colegio Fátima](https://www.colegioyliceofatima.edu.uy/)	Montevideo	Uruguay	General José Esteban Brito del Pino 1344, 11300 Montevideo, Uruguay	Entrada por Silvestre Blanco	70 Años Fátima Montevideo 2025	0	222 333 333oh 444 555 clock minx pyram sq1	[{Gennaro Monetti}{mailto:48161@worldcubeassociation.org}]	[{Asociación Uruguaya de Speedcubing}{mailto:306601@worldcubeassociation.org}] [{Lucas Barrientos}{mailto:406330@worldcubeassociation.org}] [{Sebastiano Benato}{mailto:45021@worldcubeassociation.org}] [{Xabier Monsalve}{mailto:234651@worldcubeassociation.org}]	2025	5	31	2025	6	1	-34904381	-56157776
75porCientoBogota2023	75 por Ciento Bogotá 2023	Organizadores/Organizers: Dennis Rosero Eduard García Patrocinadores/Sponsors: Centro Comercial Portal 80 EduRubiks Store	NULL	Centro Comercial Portal 80	Bogotá	Colombia	Carrera 100A # 80A-20	First Floor Koaj, Mall Portal 80	75 por Ciento Bogotá 2023	0	222 333 pyram skewb	[{Dennis Rosero}{mailto:5593@worldcubeassociation.org}] [{José Leonardo Chaparro Prieto}{mailto:5621@worldcubeassociation.org}]	[{Dennis Rosero}{mailto:5593@worldcubeassociation.org}] [{Eduard Esteban García Domínguez}{mailto:5587@worldcubeassociation.org}]	2023	2	26	2023	2	26	4710608	-74112246
75porcientoBogota2025	75 por ciento Bogotá 2025	Organizadores/Organizers: Eduard García Patrocinadores/Sponsors: Centro Comercial Portal 80 EduRubiks Store	NULL	Centro Comercial Portal 80	Bogotá	Colombia	Carrera 100A # 80A-20	Piso 2	75 por ciento Bogotá 2025	0	222 333 pyram skewb	[{Manuel Popayán}{mailto:42265@worldcubeassociation.org}]	[{Dennis Rosero}{mailto:5593@worldcubeassociation.org}] [{Eduard Esteban García Domínguez}{mailto:5587@worldcubeassociation.org}] [{Speedcubing Colombia}{mailto:324522@worldcubeassociation.org}]	2025	10	18	2025	10	18	4710608	-74112246
75porCientoIIBogota2023	75 por Ciento II Bogotá 2023	Organizadores/Organizers: Dennis Rosero Patrocinadores/Sponsors: Centro Comercial Portal 80 Edurubiks Store	NULL	Centro Comercial Portal 80	Bogotá	Colombia	Carrera 100A # 80A-20	First Floor Koaj, Mall Portal 80	75 por Ciento II Bogotá 2023	0	333 333oh minx sq1	[{Dennis Rosero}{mailto:5593@worldcubeassociation.org}] [{José Leonardo Chaparro Prieto}{mailto:5621@worldcubeassociation.org}]	[{Catalina Herrera López}{mailto:53608@worldcubeassociation.org}] [{Dennis Rosero}{mailto:5593@worldcubeassociation.org}] [{Eduard Esteban García Domínguez}{mailto:5587@worldcubeassociation.org}] [{Francia Perez}{mailto:103025@worldcubeassociation.org}]	2023	5	7	2023	5	7	4710480	-74111795
7x7MadisonPark2022	7x7 in a Madison Park 2022	The competition is held in an open air park shelter. Masks are required while competiting, judging and scrambling. Guests and spectatiors are allowed at this competition.	NULL	Brittingham Park	Madison, Wisconsin	USA	829 W Washington Ave Madison WI 53715	Park shelter 	7x7 in a Madison Park 2022	0	333fm 666 777 clock	[{Joshua Feran}{mailto:7944@worldcubeassociation.org}]	[{Dalton Padgett}{mailto:29014@worldcubeassociation.org}] [{Daniel Mullen}{mailto:30903@worldcubeassociation.org}] [{Joshua Feran}{mailto:7944@worldcubeassociation.org}]	2022	9	25	2022	9	25	43063517	-89398750
8WingLimited2019	8 Wing Limited 2019	See tabs for more information.	NULL	Astra Lounge at 8 Wing Air Force Base	Astra, Ontario	Canada	106 Yukon St, Astra, ON, K0K 3W0	The entrance is on Yukon Street. Signs will be posted.	8 Wing Limited 2019	0	333 333bf 333mbf 333oh 444bf minx sq1	[{Sarah Strong}{mailto:1352@worldcubeassociation.org}]	[{Anonymous}{mailto:11266@worldcubeassociation.org}] [{Sarah Strong}{mailto:1352@worldcubeassociation.org}]	2019	4	6	2019	4	6	44107721	-77532784
AAAbresiens2025	Algorithmes Artistiques Abrésiens 2025	L’inscription est **gratuite** pour les **nouveaux compétiteurs** ainsi que les [**adhérents AFS**](https://www.speedcubingfrance.org/association/adhesion). Si ce n'est pas votre cas, l'inscription coûte 5€. Merci de lire attentivement les **conditions d'inscription, la [FAQ](https://www.worldcubeassociation.org/competitions/AAAbresiens2025#62737-foire-aux-questions-frequently-asked-questions) et les [tutoriels AFS](https://www.speedcubingfrance.org/speedcubing/tutos)**. Pensez également à consulter l'onglet [Planning](#competition-schedule). ---- Registration is **free** for **new competitors** as well as [**AFS members**](https://www.speedcubingfrance.org/association/adhesion), no matter your citizenship or place of residence. Otherwise registration costs 5€. Please read the **registration conditions, the [FAQ](https://www.worldcubeassociation.org/competitions/AAAbresiens2025#62737-foire-aux-questions-frequently-asked-questions) and the [AFS tutorials](https://www.speedcubingfrance.org/speedcubing/tutos) carefully**. Make sure to read the [Schedule](#competition-schedule) tab. 	NULL	Salle Vercors	Les Abrets en Dauphiné	France	185-541 Rte de la Reverdière, 38490 Les Abrets en Dauphiné, France	Salle des Fetes de la Ville, entrée principale	AAAbrésiens 2025	0	222 333 333bf 333mbf 444 555 666 777 clock minx pyram sq1	[{Adrien Neveu}{mailto:79829@worldcubeassociation.org}] [{Manon Bernard}{mailto:338869@worldcubeassociation.org}]	[{Basile Chandon}{mailto:212930@worldcubeassociation.org}] [{Étienne Aubry}{mailto:67140@worldcubeassociation.org}] [{Manon Bernard}{mailto:338869@worldcubeassociation.org}] [{Nox Clémenceau}{mailto:16640@worldcubeassociation.org}] [{Romain Moreau}{mailto:295453@worldcubeassociation.org}]	2025	11	15	2025	11	16	45546209	5570745
AachenOpen2009	Aachen Open 2009		http://cube.hackvalue.de/ao09/	[Studentenwerk Aachen](http://www.studentenwerk-aachen.de/willkommen.asp)	Aachen	Germany	Turmstrasse 3, 52072 Aachen	Theatersaal	Aachen Open 2009	0	222 333 333bf 333fm 333mbf 333mbo 333oh 444 444bf 555 555bf clock magic minx mmagic pyram sq1	[{Ron van Bruchem}{mailto:1@worldcubeassociation.org}]	NULL	2009	1	10	2009	1	11	50781529	6075948
AachenOpen2010	Aachen Open 2010		http://aachen.speedcubing.com/ao10/	RWTH Aachen University	Aachen	Germany	Ahornstraße 55, 52074 Aachen	Lecture Hall Aula II,  Computer Science Building	Aachen Open 2010	0	222 333 333bf 333fm 333mbf 333oh 444 444bf 555 555bf 666 777 clock magic minx mmagic pyram sq1	[{Sébastien Auroux}{mailto:2@worldcubeassociation.org}]	[{Sébastien Auroux}{mailto:2@worldcubeassociation.org}]	2010	1	16	2010	1	17	50776585	6083612
AachenOpen2011	Aachen Open 2011		http://aachen.speedcubing.com/ao11/	RWTH Aachen University	Aachen	Germany	Ahornstraße 55, 52074 Aachen	Lecture Hall Aula II,  Computer Science Building	Aachen Open 2011	0	222 333 333bf 333fm 333mbf 333oh 444 444bf 555 555bf 666 777 clock magic minx mmagic pyram sq1	[{Sébastien Auroux}{mailto:2@worldcubeassociation.org}]	[{Sébastien Auroux}{mailto:2@worldcubeassociation.org}]	2011	1	14	2011	1	16	50778901	6059067
